,Item_Weight,Item_Visibility,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Item_Fat_Content_regular,Outlet_Location_Type_tier 2,Outlet_Location_Type_tier 3,Outlet_Type_supermarket type1,Outlet_Type_supermarket type2,Outlet_Type_supermarket type3,encoderItem_Type,encoderOutlet_Identifier,Item_Outlet_Sales
6798,0.34122817800442534,0.8988653827498776,-0.8366926609401635,0.018385729492698916,1.0,1,0,1,0,0,0,1.324730741640591,-2.6105730504366607,175.7712
4166,0.7081533389721663,1.476461514741862,-0.7386266989250966,1.0948982611062361,1.0,0,1,0,1,0,0,-0.3827257022949668,0.3702599319607758,1904.188
7025,1.7734199353301248,-1.0363446188352972,1.4710746402753698,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,6076.0908
5114,0.9448792492739352,-0.8670259678001503,-1.5467941241560923,-0.10122677401991632,2.0,1,0,0,1,0,0,1.2224244671072615,0.64643934566533,351.5424
6339,-1.1726340183753843,-0.21102060562023298,-0.5013646568572255,0.4968357435431599,1.0,0,1,0,1,0,0,0.2311119449050061,0.35121307584322026,976.7286
2243,-1.3004660099383392,-0.4635619393968599,1.4066378823870935,1.0948982611062361,1.0,0,1,0,1,0,0,1.324730741640591,0.3702599319607758,2037.348
3662,-1.0483529154669557,2.305939505268986,0.48055685914353385,0.7360607505683904,2.0,0,1,0,1,0,0,0.31577920658776115,0.28454907943177593,3621.2862
2406,-0.6766932362931792,0.7070694135845678,-0.428837673290447,0.13799823300531416,1.0,0,0,0,1,0,0,1.2224244671072615,0.3893067880783313,3243.7776
8228,1.35914959230203,-1.0186789050111884,0.1858112974882682,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,1813.6392
2460,-1.6756765777666423,-1.0430164020984438,0.09250787133382435,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0706472034673504,0.35121307584322026,2187.153
6467,-0.2860954842952612,-0.6472120863153269,-0.4347371965286898,-0.10122677401991632,2.0,0,0,0,1,0,0,-2.058431923099491,0.64643934566533,2603.278
7332,-1.1572468342057693,-0.602283161231233,-0.5280406226831339,0.018385729492698916,1.0,0,0,1,0,0,0,-2.058431923099491,-2.6105730504366607,431.4384
7225,-0.9418262558311598,0.6824077544231724,1.1240724981884171,0.7360607505683904,2.0,0,1,0,1,0,0,0.31577920658776115,0.28454907943177593,4194.54
7809,-0.6530206452630025,0.49933368571210385,1.3607868646462236,0.018385729492698916,1.0,1,0,1,0,0,0,1.324730741640591,-2.6105730504366607,1342.2528
6204,-0.061205869508581305,0.9015397557996806,1.3575424471433244,-1.5365768161712994,2.0,1,0,0,0,0,0,1.324730741640591,-2.620096478495438,677.1186
5430,-1.2507535687749678,-0.2027236172645688,0.8974725152194111,0.4968357435431599,1.0,0,1,0,1,0,0,-0.35450328173404844,0.35121307584322026,1576.6144
3563,-1.301649639489848,-0.2682423479949243,-1.3127348634336298,-0.10122677401991632,2.0,0,0,0,1,0,0,0.2311119449050061,0.64643934566533,801.6232
6596,-0.32160437084052657,-0.9794895892992452,-0.18049080498611667,0.4968357435431599,1.0,0,1,0,1,0,0,-0.7425615644466753,0.35121307584322026,1705.1138
1433,-0.7240384183535328,0.15381233942216596,-0.35108375056796165,0.7360607505683904,2.0,1,1,0,1,0,0,1.2224244671072615,0.28454907943177593,843.5686
6153,-0.061205869508581305,-0.05804964204996774,-0.8351329064249495,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.43564274084668864,0.360736503901998,2067.309
751,0.06899338115739152,2.0526641091965,0.4827059254263029,0.7360607505683904,2.0,1,1,0,1,0,0,1.324730741640591,0.28454907943177593,3435.528
6051,-0.061205869508581305,0.8453621500418781,0.07919070649961513,-1.5365768161712994,1.0,1,0,1,0,0,1,1.324730741640591,0.360736503901998,5779.144
1916,1.8089288218753898,-0.5973231631875962,-0.30839387801501017,1.3341232681314665,1.0,0,0,1,0,1,0,1.324730741640591,0.3702599319607758,2181.1608
3652,-0.061205869508581305,0.25497947224574047,-0.7599091809653371,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.3827257022949668,0.360736503901998,2940.1728
8243,-0.8672575940861028,0.8727211415941529,0.6522451559455085,0.7360607505683904,2.0,0,1,0,1,0,0,1.2224244671072615,0.28454907943177593,2362.9242
1008,-0.6305316837843343,1.2523963354464447,-0.5003525779520763,0.7360607505683904,2.0,0,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,1334.2632
3617,0.42408224661004423,2.174183691616104,-1.4438823539654222,-1.2973518091460687,0.0,0,0,1,1,0,0,1.324730741640591,0.2369319391378871,591.2304
2393,0.6726444524269009,-0.7121135434552796,-1.5638617459457747,0.7360607505683904,2.0,0,1,0,1,0,0,-1.6492068249661755,0.28454907943177593,1168.479
472,-0.061205869508581305,-1.3425266333251322,0.7077045177226043,-1.5365768161712994,1.0,0,0,1,0,0,1,1.324730741640591,0.360736503901998,6501.8699
5094,-1.2341827550538442,-1.3425266333251322,-1.5809293677354574,-0.10122677401991632,2.0,1,0,0,1,0,0,1.2224244671072615,0.64643934566533,894.8352
4838,-1.7845704965054556,0.5688011150663281,-0.5871671691007225,0.4968357435431599,1.0,0,1,0,1,0,0,-0.7425615644466753,0.35121307584322026,509.337
4774,0.4714274286703978,-0.0877260484529513,1.8053489292956684,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,2283.0282
2036,0.8856977716984931,1.1670725033469878,0.5291046187772378,0.7360607505683904,2.0,0,1,0,1,0,0,1.324730741640591,0.28454907943177593,1911.5118
2545,-1.0885963202182565,-1.3425266333251322,-0.28761743542734447,0.4968357435431599,1.0,1,1,0,1,0,0,-1.0706472034673504,0.35121307584322026,739.038
8280,1.1579325685455264,1.891304627947514,1.579296621936727,1.3341232681314665,1.0,1,0,1,0,1,0,-0.35450328173404844,0.3702599319607758,4326.3684
4945,-0.8672575940861028,-1.016900439129358,-0.9428072124762422,0.7360607505683904,2.0,0,1,0,1,0,0,-0.43564274084668864,0.28454907943177593,1403.5064
3169,0.9093703627286693,-0.2618115762048286,-0.43423115707611526,1.3341232681314665,1.0,1,0,1,0,1,0,0.2311119449050061,0.3702599319607758,1488.7288
4500,-0.12038734708402342,-0.7914987099276197,-1.3324992271161462,1.0948982611062361,1.0,0,1,0,1,0,0,-0.3827257022949668,0.3702599319607758,1332.2658
2017,-0.7950561914440635,1.5823280016404329,0.7919472754508877,0.018385729492698916,1.0,0,0,1,0,0,0,-1.6492068249661755,-2.6105730504366607,756.3488
7710,0.7081533389721663,-0.9200771602435962,-1.5841321490808662,1.3341232681314665,1.0,0,0,1,0,1,0,0.31577920658776115,0.3702599319607758,255.6672
3885,-1.107534393042398,0.34827109928632427,-1.319140426124447,-1.2973518091460687,0.0,1,0,1,1,0,0,0.2311119449050061,0.2369319391378871,343.5528
439,0.7436622255174317,-0.09398630914380174,1.3340692626628246,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.825596953471915,0.2369319391378871,3600.6464
263,0.17552004079318717,1.1098539029930339,1.4492028464675741,0.4968357435431599,1.0,1,1,0,1,0,0,-0.35450328173404844,0.35121307584322026,5359.69
7319,-1.0140276584731995,0.1326399661661982,0.8590807752319978,0.7360607505683904,2.0,1,1,0,1,0,0,-0.35450328173404844,0.28454907943177593,3316.3498
5092,-0.061205869508581305,-0.25926469115985695,-1.0499754790749605,-1.5365768161712994,2.0,0,0,0,0,0,0,-0.3827257022949668,-2.620096478495438,229.701
7321,1.5366940250283563,-0.056441256009634184,0.3969034131828057,0.13799823300531416,1.0,1,0,0,1,0,0,-0.43564274084668864,0.3893067880783313,1651.184
893,0.1518474497630104,1.9347807894301616,0.0764939646067812,-1.2973518091460687,0.0,1,0,1,1,0,0,1.324730741640591,0.2369319391378871,729.051
1479,1.8681102994508318,0.8990484824681566,0.3334787341996786,1.3341232681314665,1.0,0,0,1,0,1,0,1.2224244671072615,0.3702599319607758,4492.8184
1129,-0.061205869508581305,0.991802331096608,-0.8249352506211683,-1.5365768161712994,2.0,0,0,0,0,0,0,-0.3827257022949668,-2.620096478495438,174.4396
7379,-0.061205869508581305,1.2518973907677424,0.6975484980763137,-1.5365768161712994,2.0,1,0,0,0,0,0,-0.3827257022949668,-2.620096478495438,555.2772
6809,-0.061205869508581305,-0.8917264812310596,1.7675465010758102,-1.2973518091460687,0.0,1,0,1,1,0,0,1.324730741640591,0.2369319391378871,4731.1748
8270,1.891782890481009,-0.5712664878908601,0.8777914238518753,1.3341232681314665,1.0,0,0,1,0,1,0,0.2311119449050061,0.3702599319607758,1937.478
2971,-1.4436851856709092,-0.7478311726851425,-0.9950637929079293,-1.2973518091460687,0.0,1,0,1,1,0,0,1.324730741640591,0.2369319391378871,1757.712
2402,-0.061205869508581305,-0.735095453687039,0.04876428371823306,-1.5365768161712994,1.0,1,0,1,0,0,1,-0.35450328173404844,0.360736503901998,3756.4436
2247,1.4538399564227371,1.3176110500003304,0.7951500567962961,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,5105.3544
121,-0.04936957399349271,-0.04838688094151456,0.2966467487274792,0.4968357435431599,1.0,0,1,0,1,0,0,-1.0706472034673504,0.35121307584322026,2085.9514
818,1.0632422044248193,-0.920659276059471,-0.9603808737184992,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.7762077174903081,0.2369319391378871,322.2472
4700,-0.9678661059643546,-0.3765906821628063,0.48055685914353385,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,2759.0752
4448,0.7081533389721663,-0.08889869987883396,-1.5334769593218833,-1.2973518091460687,0.0,1,0,1,1,0,0,-1.0388969803363173,0.2369319391378871,181.0976
4346,-0.061205869508581305,-1.3425266333251322,1.8458480994083604,-1.5365768161712994,1.0,0,0,1,0,0,1,1.324730741640591,0.360736503901998,6501.8699
1906,-0.061205869508581305,1.3040926597973088,-0.021613633565776214,-1.5365768161712994,1.0,1,0,1,0,0,1,1.2224244671072615,0.360736503901998,4916.933
7097,0.27021040491389464,-0.7464418039726964,-0.14736764031190067,1.0948982611062361,1.0,0,1,0,1,0,0,-0.7425615644466753,0.3702599319607758,3635.268
6318,-0.7240384183535328,1.5568362534578892,-1.4417749238401434,1.3341232681314665,1.0,1,0,1,0,1,0,-0.43564274084668864,0.3702599319607758,253.004
5768,-0.34646059142221236,-0.8989061423691233,0.13831725291720406,0.7360607505683904,2.0,0,1,0,1,0,0,-0.7425615644466753,0.28454907943177593,2708.4744
1457,1.4538399564227371,0.012961361465845256,0.7668727002976836,1.0948982611062361,1.0,1,1,0,1,0,0,1.324730741640591,0.3702599319607758,2826.321
6580,0.06899338115739152,0.5601314173357148,0.27747169681251793,0.7360607505683904,2.0,0,1,0,1,0,0,0.31577920658776115,0.28454907943177593,3803.0496
4658,0.5069363152156632,-1.3425266333251322,-1.5542950380670393,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,543.2928
7592,-0.061205869508581305,-0.6295590227185018,0.622955720541747,-1.5365768161712994,1.0,0,0,1,0,0,1,-0.3827257022949668,0.360736503901998,6066.7696
8191,1.1224236820002615,-1.0128691033064812,-1.5468357603135825,0.13799823300531416,1.0,1,0,0,1,0,0,-1.5433727478627322,0.3893067880783313,1286.3256
2150,1.5366940250283563,-1.0008616348926767,-0.31425176509576247,0.13799823300531416,1.0,0,0,0,1,0,0,0.2311119449050061,0.3893067880783313,1687.1372
496,1.2762955236964106,0.4800575938475861,0.8969664757668365,-1.2973518091460687,0.0,0,0,1,1,0,0,0.2311119449050061,0.2369319391378871,2348.9424
7422,0.8028437030928738,0.446219468029156,-0.7124984087092532,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.35450328173404844,0.2369319391378871,868.869
2646,-0.9974568447520756,1.6194727449037598,-0.722106752745479,1.0948982611062361,1.0,0,1,0,1,0,0,-0.7425615644466753,0.3702599319607758,3282.394
735,0.6489718613967241,-0.822087000571346,0.5408203929387423,1.0948982611062361,1.0,0,1,0,1,0,0,1.2224244671072615,0.3702599319607758,1751.054
7360,-1.0507201745699735,-0.707854565149549,1.394838835910608,0.4968357435431599,1.0,1,1,0,1,0,0,-0.3827257022949668,0.35121307584322026,2748.4224
2456,-1.6271477661547797,0.6327479523762897,-0.2140367367979265,1.3341232681314665,1.0,0,0,1,0,1,0,0.2311119449050061,0.3702599319607758,3560.6984
4799,0.5306089062458399,0.8318570466847208,-1.5766312351699192,0.4968357435431599,1.0,1,1,0,1,0,0,1.324730741640591,0.35121307584322026,454.0756
5566,-1.0637400996365707,0.13591122047573448,-1.636347093355063,0.4968357435431599,1.0,0,1,0,1,0,0,-1.6492068249661755,0.35121307584322026,986.7156
5988,0.9803881358192,-0.19770301723925393,1.2727520138049766,1.0948982611062361,1.0,0,1,0,1,0,0,-0.35450328173404844,0.3702599319607758,2217.114
6143,-0.04936957399349271,-0.3724586168515763,-0.44860203697296364,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.7762077174903081,0.64643934566533,787.6414
2608,-0.9643152173098279,-0.8093541771609811,-0.3137457256431879,0.7360607505683904,2.0,0,1,0,1,0,0,1.324730741640591,0.28454907943177593,1949.4624
6023,1.5958755026037985,-0.6423857781736635,-1.3431196500575213,1.0948982611062361,1.0,0,1,0,1,0,0,-1.0706472034673504,0.3702599319607758,1492.0578
3192,-0.061205869508581305,-0.7632492327333511,0.8809942051972837,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,387.4956
812,-1.182103054787455,-0.08964360522665099,0.408660823501801,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.9208476228650142,0.2369319391378871,3617.9572
5806,-0.061205869508581305,-1.0560173856839195,-1.6624753835709067,-1.5365768161712994,1.0,0,0,1,0,0,1,0.2311119449050061,0.360736503901998,622.523
1775,0.6489718613967241,0.8286508506869282,0.4714961907173729,1.3341232681314665,1.0,1,0,1,0,1,0,1.2224244671072615,0.3702599319607758,2748.4224
146,0.7436622255174317,-0.0931827116700491,1.382110982843954,0.7360607505683904,2.0,0,1,0,1,0,0,-1.825596953471915,0.28454907943177593,6301.1312
3669,1.7734199353301248,-0.902087161128848,-1.0281036852671648,1.0948982611062361,1.0,0,1,0,1,0,0,0.31577920658776115,0.3702599319607758,1312.9576
206,0.18735633630827578,0.007369324387947304,-1.518010728204905,0.13799823300531416,1.0,0,0,0,1,0,0,0.2311119449050061,0.3893067880783313,780.9834
1294,1.418331069877472,-0.4668313249228201,1.878423588472512,0.7360607505683904,2.0,0,1,0,1,0,0,-0.3827257022949668,0.28454907943177593,5382.993
3719,-0.32160437084052657,-0.9194465381990793,-0.872429295192233,0.13799823300531416,1.0,1,0,0,1,0,0,-0.35450328173404844,0.3893067880783313,1038.648
2103,1.7497473442999476,-0.8714119207086308,1.6225341700997438,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.43564274084668864,0.64643934566533,5768.4912
2876,-1.3347912669320956,-0.5543353292286093,-1.2520069263433367,0.13799823300531416,1.0,1,0,0,1,0,0,-0.43564274084668864,0.3893067880783313,885.514
3699,1.1579325685455264,0.17118161488452496,-1.6880559981766854,1.3341232681314665,1.0,0,0,1,0,1,0,-2.058431923099491,0.3702599319607758,415.4592
5358,0.8265162941230509,-0.06190742743327786,1.3367243683981687,-1.2973518091460687,0.0,1,0,1,1,0,0,1.324730741640591,0.2369319391378871,4288.4178
4762,0.8265162941230509,-1.0682609574468775,-0.5605744755897947,-1.2973518091460687,0.0,0,0,1,1,0,0,-1.7762077174903081,0.2369319391378871,2024.032
6266,1.6905658667245056,-0.1611362004308179,-1.5601529251477917,0.018385729492698916,1.0,0,0,1,0,0,0,-0.43564274084668864,-2.6105730504366607,89.2172
3689,-0.061205869508581305,-0.43876755552940355,-1.5499552693440108,-1.5365768161712994,1.0,0,0,1,0,0,1,0.2311119449050061,0.360736503901998,671.1264
8382,-1.0945144679758008,0.3488099866469526,0.11328431392148984,-1.2973518091460687,0.0,0,0,1,1,0,0,-0.43564274084668864,0.2369319391378871,3103.9596
2670,1.35914959230203,0.23824079829181496,0.34093801195313533,0.13799823300531416,1.0,0,0,0,1,0,0,1.2224244671072615,0.3893067880783313,1611.236
240,1.0395696133946422,0.9934258316942157,1.7749641426717766,0.4968357435431599,1.0,0,1,0,1,0,0,0.31577920658776115,0.35121307584322026,6501.8699
579,-1.5620481408217934,-0.696239007348535,-0.4853923862876725,0.13799823300531416,1.0,0,0,0,1,0,0,0.31577920658776115,0.3893067880783313,1547.3192
6256,0.589790383821282,0.16242311912992793,-0.7802212202579186,-0.10122677401991632,2.0,0,0,0,1,0,0,-1.0706472034673504,0.64643934566533,1771.028
698,-0.061205869508581305,2.043152986526783,1.8373767427497545,-1.5365768161712994,2.0,0,0,0,0,0,0,0.31577920658776115,-2.620096478495438,761.0094
4490,1.2171140461209686,-1.167164746926947,-0.9491711390095693,0.7360607505683904,2.0,0,1,0,1,0,0,-0.43564274084668864,0.28454907943177593,402.809
4279,-1.7052673165543633,2.2522552675232,0.10211621537005014,0.7360607505683904,2.0,0,1,0,1,0,0,-1.0706472034673504,0.28454907943177593,1895.5326
142,-0.013860687448227358,0.5308129753999052,-0.5595207605271553,0.4968357435431599,1.0,0,1,0,1,0,0,-1.7762077174903081,0.35121307584322026,2143.876
3263,0.5542814972760166,-0.9494156453966602,1.553209967878374,1.0948982611062361,1.0,0,1,0,1,0,0,1.2224244671072615,0.3702599319607758,3318.3472
6924,0.11633856321774505,-0.003259556757118666,-0.7535036182745197,1.3341232681314665,1.0,0,0,1,0,1,0,-0.43564274084668864,0.3702599319607758,1102.5648
3501,-0.4873125080517643,-0.3214925761572533,1.7003713651372099,-0.10122677401991632,2.0,0,0,0,1,0,0,1.324730741640591,0.64643934566533,5145.3024
1856,-0.40445843944614546,0.8288897674794875,-0.577600461221987,1.3341232681314665,1.0,1,0,1,0,1,0,-0.43564274084668864,0.3702599319607758,2181.1608
6548,-0.5228213945970297,-0.8474621243370989,-1.3436673256675862,1.0948982611062361,1.0,0,1,0,1,0,0,1.324730741640591,0.3702599319607758,447.4176
3021,1.0395696133946422,-1.3425266333251322,-0.7258572097009525,-1.2973518091460687,0.0,1,0,1,1,0,0,1.2224244671072615,0.2369319391378871,2721.7904
7127,1.8089288218753898,1.1125084587224985,-0.5056211532652736,0.13799823300531416,1.0,0,0,0,1,0,0,-0.43564274084668864,0.3893067880783313,539.298
2372,1.1224236820002615,-1.0185539634806804,0.6191636274287828,1.0948982611062361,1.0,0,1,0,1,0,0,0.31577920658776115,0.3702599319607758,3803.0496
4183,0.1518474497630104,0.051306664692195324,-1.3239862343000501,-0.10122677401991632,2.0,1,0,0,1,0,0,-0.35450328173404844,0.64643934566533,355.5372
6137,-0.4399673259914108,-0.1707676029401445,1.6208911432695492,-0.10122677401991632,2.0,1,0,0,1,0,0,1.324730741640591,0.64643934566533,3635.268
6327,1.2171140461209686,0.2859739666162005,0.48055685914353385,0.018385729492698916,1.0,0,0,1,0,0,0,0.31577920658776115,-2.6105730504366607,344.8844
7992,0.9212066582437579,-0.41599039004767135,0.7594134225442268,0.13799823300531416,1.0,0,0,0,1,0,0,1.2224244671072615,0.3893067880783313,2440.8228
5418,0.589790383821282,0.6367325480736837,0.8974725152194111,0.7360607505683904,2.0,0,1,0,1,0,0,-1.0706472034673504,0.28454907943177593,4729.8432
2465,-0.5831865017239808,-0.5835586480267935,1.4412791654190331,0.4968357435431599,1.0,1,1,0,1,0,0,-1.0388969803363173,0.35121307584322026,4580.704
991,-0.061205869508581305,1.8464870289707322,1.6209327794270396,-1.5365768161712994,1.0,1,0,1,0,0,1,1.324730741640591,0.360736503901998,6501.8699
6330,1.8562740039357433,0.5717340579403631,-1.0547796510930734,1.0948982611062361,1.0,0,1,0,1,0,0,-0.35450328173404844,0.3702599319607758,2143.876
3054,0.27021040491389464,2.2716582723822176,0.003966981040002854,0.018385729492698916,1.0,1,0,1,0,0,0,0.2311119449050061,-2.6105730504366607,142.4812
7439,0.9212066582437579,-1.3425266333251322,0.2502896915340351,-0.10122677401991632,2.0,0,0,0,1,0,0,1.2224244671072615,0.64643934566533,2816.334
3890,-0.2032414156896423,-1.3425266333251322,1.9504028964292255,1.0948982611062361,1.0,0,1,0,1,0,0,-0.7425615644466753,0.3702599319607758,1561.9668
2636,-1.1951229798540524,-0.6434064215113114,0.4513090598972621,0.13799823300531416,1.0,1,0,0,1,0,0,1.2224244671072615,0.3893067880783313,2673.8528
899,-1.2744261598051447,-1.0730926460423529,1.234443546132544,-0.10122677401991632,2.0,0,0,0,1,0,0,0.31577920658776115,0.64643934566533,1725.7536
6010,-1.3868709671984847,1.773056813239528,-0.571784210298725,0.4968357435431599,1.0,0,1,0,1,0,0,-0.3827257022949668,0.35121307584322026,1278.336
4426,-0.32160437084052657,1.2363782931899316,-0.6533302261341741,0.7360607505683904,2.0,1,1,0,1,0,0,0.2311119449050061,0.28454907943177593,1105.8938
1399,1.2407866371511458,-0.8825267471916999,-0.7130044481618276,-0.10122677401991632,2.0,0,0,0,1,0,0,1.324730741640591,0.64643934566533,1808.9786
